ID,TCGA-BR-4184-11A,TCGA-BR-4253-11A,TCGA-BR-4184-01A,TCGA-BR-4187-01A,TCGA-CG-4474-01A,TCGA-BR-4201-01A,TCGA-BR-4370-11A
cg13670595,0.046968176,0.017871928,0.007071893,0.00658483,0.010097249,0.006987861,0.023874247
cg13671831,0.022093387,0.028716321,0.028857692,0.024194052,0.028226871,0.023742444,0.017083263
cg13672342,0.285143216,0.232277666,0.353805506,0.317871551,0.299129742,0.296116274,0.309492995
cg13672791,0.701357945,0.667617704,0.687035574,0.69476189,0.527740691,0.399241487,0.653140303
cg13673094,0.426936183,0.670511833,0.382879777,0.65411226,0.555923401,0.600425797,0.616451302
cg13673514,0.519569045,0.491551107,0.767053277,0.381509205,0.462955047,0.561209197,0.46003146
cg13673779,0.032710181,0.039933298,0.039013607,0.032910655,0.026129027,0.024553,0.016070723
cg13676215,0.318874827,0.246999018,0.234266182,0.455427238,0.212459661,0.41093162,0.200904988
cg13678049,0.644091297,0.590329435,0.50218404,0.561917988,0.695335648,0.494861576,0.565290479
cg13679077,0.008332034,0.029146402,0.025530749,0.014394447,0.011075712,0.028074446,0.083923028
cg13681935,0.603834486,0.664288367,0.763621848,0.818355146,0.745523821,0.835234083,0.6259181
cg13682722,0.222305639,0.098764639,0.61038013,0.08420643,0.100829344,0.025158535,0.11074039
cg13683440,0.053002074,0.031971463,0.047539228,0.029088229,0.037425425,0.038377559,0.042598195
cg13683864,0.08167265,0.100236177,0.111234216,0.105632974,0.131569615,0.166803889,0.090986364
cg13685294,0.810008065,0.834476215,0.869991394,0.879987004,0.922534974,0.851774324,0.889400791
cg13686042,0.068717445,0.05529977,0.065723274,0.038961876,0.051739535,0.073371441,0.081184171
cg13686115,0.269344282,0.329684751,0.555816762,0.173807142,0.430213354,0.339861748,0.182493688
cg13688966,0.491597392,0.385074298,0.295930914,0.631712374,0.356494024,0.488341151,0.411742039
cg13692433,0.202611062,0.255502648,0.347180844,0.060827498,0.47550184,0.324468786,0.16428174
cg13693652,0.799333337,0.873279372,0.726801421,0.863590275,0.755978177,0.939971073,0.872926531
cg13694749,0.636145582,0.65076426,0.45361186,0.733735699,0.550995185,0.769481236,0.734037292
cg13696887,0.844710085,0.839286643,0.895961238,0.905207353,0.830999773,0.931265362,0.897203866
cg13697387,0.103411049,0.143128664,0.106424473,0.282485421,0.15054666,0.175326335,0.119081385
cg13699808,0.141276353,0.139426879,0.460246039,0.28647729,0.127431301,0.144952527,0.227559842
cg13700897,0.051127479,0.04755921,0.047334334,0.046389205,0.060460306,0.071856336,0.070912111
cg13701109,0.29025377,0.363859848,0.331971609,0.292222951,0.345846575,0.306363112,0.24933363
cg13702536,0.744349501,0.412173911,0.354339447,0.695059337,0.780914158,0.519834705,0.465936696
cg13703437,0.636525115,0.59335512,0.359399501,0.579562293,0.550352212,0.229346007,0.712397458
cg13704271,0.068091868,0.084245251,0.087652034,0.061722039,0.090236914,0.075260362,0.054105056
cg13704403,0.015475582,0.01897761,0.013907736,0.016599966,0.012505395,0.015894063,0.033422912
cg13705284,0.579085015,0.399644424,0.693947381,0.487257997,0.340122222,0.656147322,0.499381895
cg13706352,0.020698776,0.024522026,0.022150302,0.024053083,0.029043078,0.024541449,0.029864209
cg13707395,0.069007969,0.07442922,0.041562665,0.04079639,0.042245811,0.033071417,0.067032984
cg13707560,0.422427568,0.337717844,0.361894461,0.283012714,0.441896761,0.416329133,0.304653673
cg13713381,0.023185765,0.024534051,0.023537856,0.023527198,0.023277732,0.022261496,0.024085644
cg13714039,0.068573358,0.069661456,0.070393784,0.06817093,0.073463562,0.061375653,0.067718561
cg13718960,0.745735381,0.505895524,0.327162503,0.575473615,0.438950092,0.523195885,0.510647222
cg13720744,0.047860662,0.011925377,0.023585239,0.016448434,0.037330266,0.021644804,0.02422023
cg13722123,0.25832285,0.340226555,0.462439367,0.165047003,0.238744643,0.258904737,0.191820793
cg13724288,0.043495058,0.031296859,0.043044115,0.039208529,0.037588359,0.042230077,0.047708354
cg13724813,0.029907481,0.029794443,0.054363563,0.031382531,0.031546523,0.041454203,0.031246359
cg13725272,0.0318019,0.02824415,0.016602884,0.01732186,0.01985369,0.015039728,0.020649759
cg13726191,0.2233926,0.112508436,0.047464101,0.303614922,0.117533963,0.198099993,0.127091803
cg13726463,0.855982416,0.891699346,0.891031079,0.737304718,0.872985067,0.864610841,0.857734066
cg13727946,0.132059382,0.128217412,0.109028,0.288484077,0.115808162,0.376737266,0.120250488
cg13729392,0.058676921,0.084443085,0.048740433,0.052430249,0.047006116,0.045067151,0.016491778
cg13730534,0.062787648,0.044282991,0.037090122,0.054720852,0.040923122,0.043276578,0.048699017
cg13735974,0.182377712,0.211751785,0.395614348,0.151871739,0.165375999,0.15053675,0.276944319
cg13736875,0.020093182,0.036851148,0.04136596,0.034232731,0.028920011,0.036468818,0.048620097
cg13739345,0.031282679,0.042923941,0.082458998,0.05496389,0.049989693,0.046692258,0.028407172
cg13739417,0.232536515,0.465467844,0.620902655,0.411031475,0.509113887,0.455692532,0.451813841
cg13741249,0.023552421,0.023191367,0.02635063,0.023379683,0.026005225,0.027059796,0.022787629
cg13743031,0.037975627,0.045740402,0.038259888,0.036513844,0.076634176,0.031914945,0.061825744
cg13744070,0.034026896,0.038047973,0.055294342,0.033008747,0.058553832,0.054279367,0.051748559
cg13744194,0.26236314,0.230138428,0.074640112,0.107311971,0.11192046,0.072493179,0.163716215
cg13744304,0.036804745,0.034986176,0.027809595,0.033161187,0.03137642,0.034456818,0.028925794
cg13745346,0.454897954,0.524713908,0.445800571,0.488993531,0.504987569,0.37226945,0.589694743
cg13745870,0.635370536,0.375166456,0.147390286,0.361870548,0.247307357,0.256805294,0.373343873
cg13749822,0.35120744,0.45874746,0.47680391,0.167417686,0.593908327,0.574028023,0.249493109
cg13750354,0.043410651,0.056485086,0.047582739,0.035247379,0.043922256,0.029304364,0.038195724
cg13752005,0.016138911,0.017922454,0.018093617,0.018193567,0.02115851,0.015225426,0.017050951
cg13752043,0.030996312,0.038909048,0.02959441,0.032635236,0.029800455,0.024153674,0.028248961
cg13752949,0.060176751,0.05234399,0.050515979,0.056112063,0.048659083,0.045136528,0.084047925
cg13755023,0.118797657,0.0478508,0.383049668,0.054073251,0.050941635,0.026615655,0.037531939
cg13755070,0.1952873,0.292904989,0.721242582,0.225140395,0.661093767,0.223400697,0.188589193
cg13755535,0.071190491,0.057078571,0.077298844,0.054386675,0.059618734,0.053212041,0.055006117
cg13756879,0.336658346,0.478924516,0.748526251,0.073261154,0.637804558,0.191326427,0.212319008
cg13757640,0.124882447,0.139544435,0.039027962,0.047610765,0.05287424,0.038238523,0.093968814
cg13758659,0.035403714,0.029406622,0.034975575,0.02876468,0.036909456,0.035702326,0.025954559
cg13759143,0.050514522,0.034951835,0.026674875,0.026369587,0.02964043,0.032766168,0.04387498
cg13759778,0.817917924,0.949230575,0.862425836,0.800595737,0.866669688,0.821983236,0.849563467
cg13760253,0.898125936,0.827940493,0.59805972,0.906048127,0.859228412,0.798953405,0.899558537
cg13760546,0.037437541,0.038222568,0.03561614,0.034295799,0.033025998,0.031675817,0.037906309
cg13765303,0.198238031,0.271354393,0.493921821,0.268710017,0.262909573,0.036729526,0.140871306
cg13765621,0.241734097,0.192285509,0.098046037,0.322176055,0.187706175,0.096326166,0.25112923
cg13765785,0.260658414,0.216746958,0.207523394,0.085433285,0.136829949,0.051042025,0.202365839
cg13765961,0.3730417,0.688834863,0.86868293,0.701555642,0.717808078,0.840205622,0.756067903
cg13766096,0.069472147,0.068476579,0.086851214,0.063841909,0.065450878,0.10041067,0.071990893
cg13771579,0.546114042,0.57925617,0.461073689,0.530216699,0.427060428,0.369991081,0.727803707
cg13775495,0.024507819,0.041706611,0.049659224,0.038724266,0.056946429,0.033008369,0.0491755
cg13777411,0.056174849,0.043068543,0.046561352,0.069529976,0.035668514,0.045869998,0.053560261
cg13778073,0.045133588,0.043511232,0.061590657,0.042078207,0.039502512,0.040710115,0.079050227
cg13781408,0.761405064,0.809681588,0.792055139,0.677211323,0.78344068,0.80496638,0.659095773
cg13782957,0.031453131,0.022225772,0.031635304,0.027246147,0.032043215,0.022593117,0.019256512
cg13784557,0.06181222,0.027151137,0.038417521,0.056830872,0.052273269,0.057992742,0.072308943
cg13784792,0.150243451,0.097001944,0.07376605,0.091382645,0.066794369,0.06346382,0.138369182
cg13784855,0.038763141,0.043730849,0.040388738,0.039566956,0.036922389,0.037166438,0.053328615
cg13785207,0.052181748,0.042188389,0.048773121,0.044032682,0.057697891,0.032638563,0.105442651
cg13788062,0.039689674,0.034841972,0.056853975,0.045907997,0.058708649,0.071135175,0.073680098
cg13788301,0.025169058,0.026235535,0.024003797,0.029999894,0.028799881,0.013719823,0.038802428
cg13789236,0.018585389,0.074613973,0.096818509,0.074377835,0.088708229,0.064508882,0.000359866
cg13789523,0.027254934,0.036484529,0.032587235,0.034001585,0.042502996,0.027692929,0.040514247
cg13790571,0.027612504,0.057134445,0.042102671,0.047930042,0.035777789,0.031398902,0.071700722
cg13791131,0.44440012,0.512177316,0.711720036,0.377940953,0.66857102,0.653671025,0.429464271
cg13791589,0.017934445,0.018297893,0.020631756,0.019561109,0.015371537,0.017285375,0.014945126
cg13791658,0.019775818,0.023414291,0.020148479,0.024361909,0.024153877,0.021798155,0.023658424
cg13791713,0.380976408,0.365503955,0.356558342,0.354304111,0.351650269,0.342858605,0.384728998
cg13793354,0.051479269,0.045365712,0.071649243,0.031017394,0.043981883,0.039868424,0.071346704
cg13794888,0.119642734,0.06969119,0.055139256,0.047652171,0.06399773,0.053106144,0.069731344
cg13795840,0.591938293,0.445746445,0.269865449,0.511896341,0.368546488,0.443108449,0.434841976
cg13796218,0.13044604,0.183169312,0.197552715,0.091882098,0.08309182,0.104307366,0.139068782
cg13797282,0.574165026,0.48129808,0.343353824,0.476189704,0.461164966,0.475828407,0.500768384
cg13798289,0.641553818,0.47038623,0.399886815,0.588689917,0.401929044,0.622506501,0.453389477
cg13798579,0.044402333,0.056306729,0.039251066,0.032291424,0.033671382,0.023126407,0.035089962
cg13799206,0.05938152,0.025081999,0.004382489,-0.000356896,0.00173592,0.004806649,0.027392124
cg13800022,0.05096502,0.053416552,0.0357519,0.031222624,0.040504339,0.041395173,0.035238415
cg13801381,0.100014713,0.102853199,0.537321072,0.09225419,0.083955466,0.085838509,0.145716788
cg13801416,0.064849217,0.384611552,0.356877339,0.321699018,0.572736977,0.584862443,0.096960749
cg13802364,0.159974671,0.121580327,0.037128102,0.031046076,0.036036891,0.030092044,0.069818393
cg13802966,0.162136751,0.140822172,0.185863167,0.237604594,0.203369824,0.300935481,0.155378617
cg13804316,0.060503242,0.067862545,0.049589121,0.077768329,0.05072015,0.04753436,0.070263801
cg13806135,0.195512334,0.412265693,0.669251866,0.361186869,0.468105573,0.484337937,0.129536644
cg13806670,0.046843921,0.04521903,0.066140615,0.042137082,0.048208927,0.039201021,0.06729301
cg13807496,0.315893094,0.368997913,0.435482341,0.205153379,0.312892803,0.113232865,0.239418797
cg13808561,0.021827819,0.034233431,0.036756147,0.028129509,0.023876245,0.018713581,0.043603969
cg13810225,0.062966321,0.048251664,0.055878079,0.059677615,0.045581558,0.043204648,0.054374271
cg13812587,0.107390206,0.077164332,0.075139862,0.078124096,0.094295929,0.144445703,0.082646804
cg13813391,0.729891074,0.789798106,0.880600082,0.636792002,0.822402028,0.723074081,0.822773396
cg13814950,0.119730427,0.11990505,0.008991205,0.004302387,0.023067925,0.006511536,0.071064026
cg13818368,0.03201204,0.037171992,0.034935889,0.03614008,0.035251472,0.03119659,0.042285974
cg13818573,0.455909346,0.593488456,0.691763056,0.414208944,0.715264001,0.16666275,0.307907072
cg13821008,0.432260403,0.661650378,0.889344313,0.545303289,0.603151011,0.647577778,0.626294443
cg13823136,0.270838346,0.497717762,0.764432889,0.397893568,0.62387645,0.527901082,0.203935562
cg13823701,0.655570924,0.340331843,0.318885311,0.558342843,0.398094766,0.600395124,0.364907756
cg13824734,0.046541574,0.04009185,0.024348482,0.040128718,0.034064277,0.026523583,0.05101612
cg13825058,0.022248265,0.024696065,0.022993108,0.023948746,0.024051341,0.017775021,0.018904642
cg13828758,0.541263165,0.590048776,0.704174929,0.560996188,0.663416396,0.653494345,0.536244369
cg13828839,0.192084831,0.240925028,0.621003025,0.067436141,0.363114929,0.052574243,0.095387324
cg13828871,0.062803425,0.053049958,0.068237784,0.047357577,0.073537918,0.059130729,0.067815164
cg13830624,0.223849868,0.232652631,0.525934971,0.113150177,0.121783173,0.063336162,0.202364062
cg13833831,0.820735557,0.790236143,0.661908125,0.857237362,0.466906837,0.74449556,0.791423925
cg13834500,0.039541738,0.042546061,0.038756545,0.042943111,0.048107886,0.04449557,0.0432217
cg13834567,0.10442809,0.096819288,0.102236418,0.076424869,0.102716056,0.102890343,0.056604677
cg13836627,0.155355901,0.099937076,0.029009699,0.027548838,0.076229349,0.0288763,0.121081369
cg13836770,0.032650606,0.030179216,0.035060492,0.030179564,0.03376949,0.03353861,0.044461793
cg13838528,0.018826741,0.017857952,0.018375497,0.029849509,0.01644421,0.015341998,0.014708439
cg13840968,0.456715158,0.553147851,0.661571627,0.45820184,0.586749227,0.619294344,0.497232583
cg13841804,0.029916834,0.037157139,0.093435857,0.055137656,0.053043299,-0.018588734,0.013518477
cg13842258,0.029191171,0.022171352,0.018309235,0.016044805,0.01886668,0.015418668,0.020905519
cg13842648,0.481007659,0.580941111,0.375302542,0.667954119,0.503100965,0.720873238,0.529243413
cg13843603,0.039790379,0.046159034,0.044709624,0.07523358,0.042778626,0.035353292,0.054920551
cg13843613,0.246702292,0.404467311,0.600792214,0.251581876,0.387281367,0.35553083,0.223187327
cg13843773,0.063786614,0.070630277,0.168225818,0.069917643,0.066221279,0.124643735,0.067345316
cg13846555,0.027917316,0.023970814,0.024424684,0.024893245,0.031012831,0.012167085,0.028320385
cg13846682,0.068978962,0.077252751,0.095396369,0.072182929,0.044225499,0.136184891,0.072875588
cg13846796,0.020397844,0.032288697,0.026026406,0.036670295,0.032841036,0.021649731,0.032402955
cg13846866,0.058246281,0.04844135,0.651477936,0.056266513,0.212894367,0.444993375,0.064517248
cg13847070,0.256567577,0.232006669,0.213350592,0.20403605,0.105295464,0.348263701,0.208243376
cg13847113,0.899014886,0.925246261,0.948084266,0.915688892,0.916652499,0.943270205,0.9205086
cg13849691,0.957692251,0.945065176,0.942192153,0.904947067,0.911519835,0.92866408,0.951192916
cg13849825,0.926840475,0.970824692,0.944971663,0.97393581,0.967168349,0.970257355,0.952623239
cg13850625,0.296996344,0.269890407,0.031066118,0.034207836,0.108013975,0.030412812,0.201801877
cg13851211,0.912004552,0.90060255,0.896507879,0.843699128,0.888958094,0.91106537,0.915686492
cg13853198,0.514184057,0.770370413,0.677653669,0.472294247,0.599938482,0.553064692,0.702011953
cg13853761,0.895259264,0.780948618,0.890932718,0.707390045,0.863704271,0.910449962,0.823585253
cg13854874,0.093427911,0.119969399,0.074463029,0.10477851,0.078013914,0.085327917,0.0924873
cg13859216,0.02882839,0.031329064,0.039226497,0.026939688,0.03857474,0.023067639,0.065872636
cg13859324,0.429272841,0.47737293,0.401292939,0.466988588,0.414334518,0.458624184,0.461651513
cg13859478,0.040790432,0.024797484,0.032988683,0.026569452,0.044842265,0.037585822,0.051086782
cg13859541,0.033402298,0.0228929,0.023643075,0.035250732,0.037159953,0.03908484,0.041173322
cg13864877,0.028857326,0.034419193,0.039916344,0.035610218,0.044451308,0.091401968,0.025608596
cg13864937,0.086648762,0.078803187,0.090398465,0.089354023,0.081232308,0.070116253,0.081423451
cg13870494,0.633465386,0.768367218,0.719671772,0.535616256,0.7938691,0.797296673,0.636801183
cg13870866,0.473565357,0.527758157,0.706182419,0.483630302,0.639302254,0.545985972,0.423694723
cg13873733,0.101208785,0.074129404,0.077303258,0.089495592,0.084036718,0.070130098,0.114974631
cg13877465,0.082165337,0.173330541,0.73489256,0.080228071,0.336679268,0.034336964,0.047833986
cg13877915,0.285784681,0.553863064,0.811410895,0.382378643,0.739627261,0.719140094,0.277910125
cg13878093,0.036196091,0.029398227,0.049761441,0.028074549,0.035899511,0.023872906,0.030015279
cg13878456,0.114915196,0.126361619,0.408355626,0.194293824,0.13850633,0.278371183,0.2345433
cg13878641,0.037650035,0.029405142,0.023355098,0.023062529,0.03775202,0.020381072,0.03094321
cg13880228,0.223549729,0.148442349,0.065523578,0.038176607,0.058965648,0.031170744,0.118574762
cg13881341,0.362302275,0.342313387,0.337425322,0.520213992,0.35542537,0.499051895,0.405484621
cg13882267,0.059089205,0.056575218,0.353789651,0.049567875,0.0770161,0.101352027,0.05649774
cg13882835,0.049823159,0.060905571,0.08442938,0.060561695,0.06257438,0.059335727,0.060315394
cg13882988,0.581429617,0.56764383,0.421418328,0.756506264,0.57174202,0.726221144,0.750397919
cg13883681,0.507536471,0.489818668,0.493640403,0.503301455,0.523948944,0.491075,0.473816769
cg13884546,0.020281058,0.023117191,0.023616534,0.024259921,0.019500716,0.023171387,0.027096367
cg13885201,0.217173398,0.211232994,0.201327763,0.17570208,0.142086683,0.102755602,0.158034513
cg13887370,0.042772293,0.043793679,0.035785886,0.04268328,0.047081406,0.025113892,0.035044544
cg13888886,0.736217679,0.746241843,0.670856071,0.799002829,0.632676848,0.66879782,0.796251805
cg13890487,0.03909959,0.024468906,0.042511258,0.02705418,0.037305791,0.038122525,0.030999548
cg13891659,0.057490627,0.050498891,0.048917456,0.041656565,0.045108461,0.051718862,0.086414778
cg13892015,0.067879563,0.046806166,0.060503635,0.035951636,0.063149103,0.051777902,0.070188919
cg13894021,0.089200435,0.065304674,0.102930642,0.071027575,0.079628951,0.08230314,0.086668262
